Date;open;high;low;close;volume;
04/10/2024;607546251257523,00;624659907584451,00;604599398173621,00;620674774474519,00;29585472513.07;
03/10/2024;606324862350431,00;614690371479302,00;598788034256844,00;607594013268768,00;36106447278.67;
02/10/2024;608363246300866,00;623576867279553,00;599969473420048,00;606327862737945,00;40762722397.63;
01/10/2024;63335603583719,00;641109819990323,00;60189278696888,00;60837009700736,00;50220923499.58;
30/09/2024;656346601298628,00;65635052877058,00;62873615868433,00;633294981294766,00;37112957474.81;
29/09/2024;658888952714385,00;660693458132303,00;654500143671644,00;656353081461486,00;14788214574.54;
28/09/2024;657921819476094,00;662555318744588,00;65458034501538,00;658876487821282,00;15243637983.9;
27/09/2024;651806651400747,00;664806947101072,00;648529910891431,00;657906616497344,00;32058813449.4;
26/09/2024;631385484837603,00;657907954495908,00;626692684494504,00;651810206972443,00;36873129847.33;
25/09/2024;643025912192468,00;648045031378147,00;629453765459511,00;631431459738721,00;25078377699.65;
24/09/2024;633268412511456,00;646952154668874,00;627374179011372,00;643019672659429,00;29938335243.03;
23/09/2024;636431020803622,00;647335576683482,00;626280786641199,00;63329802386615,00;31400285425.2;
22/09/2024;633968035525073,00;639934231033969,00;62440726268076,00;636487098902519,00;20183348802.13;
21/09/2024;631843412676027,00;635433601232398,00;627831053795212,00;63394838742556,00;14408616220.03;
20/09/2024;629414275952191,00;64119530359621,00;623646065332085,00;63192975082876,00;35177164222.14;
19/09/2024;616511553381713,00;638724407220416,00;616098670214546,00;62940456765714,00;42710252572.5;
18/09/2024;603090018795135,00;616640673338615,00;592182524421004,00;616496787266514,00;40990702890.6;
17/09/2024;581925093438557,00;613160913839546,00;576280717661941,00;603085375947655,00;38075570117.66;
16/09/2024;5918522685956,00;592055103578251,00;575013391727673,00;581925068714421,00;32032822113.39;
15/09/2024;600007283175086,00;603819166672998,00;586963094180022,00;591828353338828,00;18120960866.97;
14/09/2024;605691162343064,00;606567211280316,00;595178819333016,00;600051191557571,00;16428405496.29;
13/09/2024;581303224813667,00;606480242696995,00;57650111670673,00;605712991585945,00;32490528355.5;
12/09/2024;573431725885899,00;585343583794247,00;573301007544746,00;58127010836944,00;33835707948.72;
11/09/2024;576502890706235,00;579913205126863,00;555673412852397,00;573431705364168,00;37049062671.53;
10/09/2024;570200984145732,00;580299774360464,00;564194128526596,00;576487124094767,00;28857630506.88;
09/09/2024;548518873519906,00;580411248561564,00;545984337284331,00;570195347575706,00;34618096173.33;
08/09/2024;541479325654123,00;553008596875448,00;536537592211144,00;548415663542288,00;18268287531.02;
07/09/2024;539490871537406,00;548381456716952,00;537400685364941,00;541396894492297,00;19061486526.14;
06/09/2024;56160189464975,00;56976108907217,00;525986996623841,00;539487522426374,00;49361693566.14;
05/09/2024;579717033213181,00;583005810225774,00;557124540885557,00;561604872644568,00;31030280656.27;
04/09/2024;574303485733917,00;585115693214577,00;55673162833355,00;579715408166853,00;35627680311.93;
03/09/2024;591061912871102,00;59815056946191,00;574251673117413,00;574310229886572,00;26666961052.67;
02/09/2024;57326967287785,00;594030697934676,00;571360264168139,00;591124795055389,00;27036454524.41;
01/09/2024;589697994536059,00;590620708116667,00;572178238628753,00;573254876891906,00;24592449996.84;
31/08/2024;591174795058185,00;594325919476527,00;587687839637053,00;589698983660431,00;12403470760.22;
30/08/2024;593886018804972,00;598968875637952,00;577685300577066,00;591194747770124,00;32292756404.79;
29/08/2024;590274683440286,00;611840806151523,00;587862269878956,00;593881808524122,00;32224990582.03;
28/08/2024;595079246387341,00;602364480067382,00;578906769051017,00;590276265870301,00;40289564698.25;
27/08/2024;628797084021583,00;632107951030461,00;58116751326202,00;595041326827134,00;39103882197.72;
26/08/2024;643422254421225,00;644897063803201,00;628495598236226,00;628806586542698,00;27682040631.48;
25/08/2024;641763670669592,00;649964201037902,00;638335188951835,00;643335441834656,00;18827683555.12;
24/08/2024;641038695897208,00;645137904970015,00;636199172143709,00;641789906500623,00;21430585163.21;
23/08/2024;603809528602663,00;649470617611003,00;603720499574361,00;640943572066269,00;42530509233.24;
22/08/2024;61168315762736,00;614081075728165,00;598152549824794,00;603819124606776,00;27625734376.65;
21/08/2024;590149876262709,00;618343507771778,00;588234436141467,00;61175192009918,00;32731154072.02;
20/08/2024;594934519675227,00;613963281000012,00;586108833682436,00;590127911526577,00;31613400007.92;
19/08/2024;584807127277463,00;596126612546717,00;578647095096926,00;594934524821881,00;25911207712.1;
18/08/2024;594681314945541,00;602627170016644,00;584454017198721,00;584839649819015,00;17740625837.21;
17/08/2024;58893530843348,00;596946689280267,00;588148313263298,00;594789710471953,00;13589684021.38;
16/08/2024;575602733013763,00;598473583466111,00;571100193186318,00;588941041602173,00;29350938673.14;
15/08/2024;587332629876225,00;598386486731405,00;561615928697264,00;575600976318307,00;35682112440.15;
14/08/2024;606110500484466,00;61687756592205,00;584728741300951,00;587372706270019,00;29961696179.78;
13/08/2024;593562077843983,00;615723969722555,00;585062533734494,00;606095669845367,00;30327698167.09;
12/08/2024;587193952192515,00;606803308127436,00;576888977269543,00;593545137212797,00;37078637820.19;
11/08/2024;609448925563279,00;617786603733988,00;583488233421261,00;58719483169327,00;22759754812.06;
10/08/2024;608812294781478,00;614645116528916,00;602875665321098,00;609458131361053,00;15745822278.31;
09/08/2024;617282089798276,00;617518644407637,00;595878597904934,00;608801122032153,00;33425553115.27;
08/08/2024;550300000000000,00;626738000000000,00;547667000000000,00;617101000000000,00;45298472566.63;
07/08/2024;560406000000000,00;577269000000000,00;546205000000000,00;550275000000000,00;41637562184.67;
06/08/2024;539913000000000,00;570599000000000,00;539733000000000,00;560343000000000,00;49300484106.29;
05/08/2024;581103000000000,00;582688000000000,00;491212000000000,00;539915000000000,00;108991085584.42;
04/08/2024;606761000000000,00;610630000000000,00;572108000000000,00;581170000000000,00;31758917219.16;
03/08/2024;614148000000000,00;621484000000000,00;598365000000000,00;606801000000000,00;31753030589.34;
02/08/2024;653535000000000,00;655232000000000,00;611849000000000,00;614151000000000,00;43060875727.45;
01/08/2024;646258000000000,00;65593200000000,00;622489000000000,00;653575000000000,00;40975554493.51;
31/07/2024;662013000000000,00;668102000000000,00;645320000000000,00;646192000000000,00;31292785993.69;
30/07/2024;668191000000000,00;669877000000000,00;653232000000000,00;662010000000000,00;31380492109.35;
29/07/2024;682591000000000,00;699875000000000,00;665326000000000,00;668199000000000,00;40780682628.04;
28/07/2024;67808700000000,00;683019000000000,00;670858000000000,00;682559000000000,00;18043166944.55;
27/07/2024;679118000000000,00;693985000000000,00;667052000000000,00;678133000000000,00;34691905492.17;
26/07/2024;657718000000000,00;682076000000000,00;657438000000000,00;6791210000000,00;30488630457.22;
25/07/2024;653759000000000,00;661124000000000,00;634735000000000,00;657772000000000,00;38315761669.6;
24/07/2024;659279000000000,00;671140000000000,00;651470000000000,00;653721000000000,00;27470942308.81;
23/07/2024;675848000000000,00;677790000000000,00;654845000000000,00;659277000000000,00;35605668665.85;
22/07/2024;681530000000000,00;684801000000000,00;666113000000000,00;675852000000000,00;42649109453.15;
21/07/2024;671649000000000,00;683729000000000,00;65842300000000,00;68154500000000,00;26652190003.57;
20/07/2024;667099000000000,00;676107000000000,00;662996000000000,00;671636000000000,00;19029581249.82;
19/07/2024;639723000000000,00;674426000000000,00;633293000000000,00;667102000000000,00;37003855409.78;
18/07/2024;641047000000000,00;651047000000000,00;632462000000000,00;639741000000000,00;27239305336.94;
17/07/2024;650918000000000,00;660667000000000,00;638961000000000,00;641188000000000,00;32525071310.74;
16/07/2024;647844000000000,00;653543000000000,00;624880000000000,00;650971000000000,00;41617346767.84;
15/07/2024;608155000000000,00;648702000000000,00;607049000000000,00;648702000000000,00;38094526099.38;
14/07/2024;592253000000000,00;613295000000000,00;592253000000000,00;607878000000000,00;22223416060.82;
13/07/2024;579087000000000,00;59787100000000,00;577964000000000,00;592320000000000,00;17080061806.26;
12/07/2024;573412000000000,00;585326000000000,00;565902000000000,00;578995000000000,00;25604805220.57;
11/07/2024;577299000000000,00;592994000000000,00;571204000000000,00;57344900000000,00;28707803842.25;
10/07/2024;580339000000000,00;593594000000000,00;571784000000000,00;577425000000000,00;26175260525.73;
09/07/2024;567046000000000,00;582392000000000,00;563169000000000,00;580092000000000,00;27849512607.28;
08/07/2024;558496000000000,00;581313000000000,00;543210000000000,00;567051000000000,00;39766159898.66;
07/07/2024;582394000000000,00;583711000000000,00;557933000000000,00;558491000000000,00;20553359505.21;
06/07/2024;56659100000000,00;584725000000000,00;560390000000000,00;583035000000000,00;20610320576.89;
05/07/2024;570228000000000,00;574972000000000,00;537174000000000,00;566624000000000,00;55417544033.35;
04/07/2024;60147100000000,00;603997000000000,00;567778000000000,00;569777000000000,00;41149609229.76;
03/07/2024;620343000000000,00;621877000000000,00;594194000000000,00;601739000000000,00;29756701684.52;
02/07/2024;628444000000000,00;632034000000000,00;617527000000000,00;620290000000000,00;20151616991.74;
01/07/2024;626736000000000,00;63777200000000,00;624955000000000,00;628520000000000,00;25468379421.26;
30/06/2024;608884000000000,00;628928000000000,00;606330000000000,00;62678300000000,00;17333226408.92;
29/06/2024;603199000000000,00;61097600000000,00;603010000000000,00;608874000000000,00;12652903395.87;
28/06/2024;616128000000000,00;621261000000000,00;599854000000000,00;603201000000000,00;24952866877.23;
27/06/2024;608112000000000,00;62293900000000,00;605853000000000,00;61604800000000,00;21231745044.69;
26/06/2024;617897000000000,00;624341000000000,00;606952000000000,00;608113000000000,00;22506003064.37;
25/06/2024;602663000000000,00;622583000000000,00;602397000000000,00;618046000000000,00;29201215430.56;
24/06/2024;631734000000000,00;632925000000000,00;586017000000000,00;602774000000000,00;43152133650.56;
23/06/2024;642490000000000,00;644917000000000,00;631808000000000,00;631808000000000,00;11170471802.36;
22/06/2024;641139000000000,00;644755000000000,00;639298000000000,00;642526000000000,00;9858198792.61;
21/06/2024;648380000000000,00;650075000000000,00;633789000000000,00;640962000000000,00;26188171739.19;
20/06/2024;649603000000000,00;664390000000000,00;645478000000000,00;648287000000000,00;25641109124.03;
19/06/2024;651467000000000,00;65695400000000,00;646933000000000,00;649603000000000,00;21103423504.4;
18/06/2024;664910000000000,00;665567000000000,00;640670000000000,00;651407000000000,00;39481285949.68;
17/06/2024;666365000000000,00;671883000000000,00;65095000000000,00;664903000000000,00;30006354475.77;
16/06/2024;661894000000000,00;668948000000000,00;660182000000000,00;666390000000000,00;13281140540.78;
15/06/2024;660067000000000,00;664022000000000,00;658718000000000,00;661910000000000,00;14121265575.81;
14/06/2024;667476000000000,00;672947000000000,00;650569000000000,00;660111000000000,00;27403884779.06;
13/06/2024;682431000000000,00;683658000000000,00;663046000000000,00;667564000000000,00;28955204145.83;
12/06/2024;673214000000000,00;699779000000000,00;669025000000000,00;682412000000000,00;34497940693.82;
11/06/2024;695081000000000,00;695494000000000,00;661236000000000,00;673320000000000,00;37116136345.4;
10/06/2024;696443000000000,00;70146100000000,00;692324000000000,00;695123000000000,00;20597699540.57;
09/06/2024;692975000000000,00;698175000000000,00;691608000000000,00;696480000000000,00;13534028500.18;
08/06/2024;693242000000000,00;69533300000000,00;692107000000000,00;693058000000000,00;14262185861.29;
07/06/2024;707592000000000,00;719078000000000,00;685073000000000,00;693426000000000,00;36188381096.17;
06/06/2024;71082800000000,00;716257000000000,00;701191000000000,00;707572000000000,00;25223152007.14;
05/06/2024;705684000000000,00;717354000000000,00;703907000000000,00;710828000000000,00;32810771409.33;
04/06/2024;688046000000000,00;710474000000000,00;685646000000000,00;705678000000000,00;33149696544.76;
03/06/2024;677539000000000,00;702308000000000,00;675898000000000,00;688048000000000,00;32401285323.51;
02/06/2024;67710300000000,00;684092000000000,00;673155000000000,00;677516000000000,00;17110588415.4;
01/06/2024;674896000000000,00;678398000000000,00;673862000000000,00;677069000000000,00;11641495603.74;
31/05/2024;683625000000000,00;689996000000000,00;666334000000000,00;674914000000000,00;27387283769.48;
30/05/2024;675761000000000,00;695005000000000,00;671181000000000,00;683650000000000,00;29509712533.79;
29/05/2024;682963000000000,00;688525000000000,00;671015000000000,00;675781000000000,00;26707072905.64;
28/05/2024;693922000000000,00;695146000000000,00;672272000000000,00;682962000000000,00;32722265965.17;
27/05/2024;685122000000000,00;705979000000000,00;682325000000000,00;693946000000000,00;25870990716.7;
26/05/2024;692643000000000,00;695062000000000,00;681839000000000,00;68518100000000,00;15628433736.91;
25/05/2024;685269000000000,00;695793000000000,00;685158000000000,00;692659000000000,00;15473071741.05;
24/05/2024;679281000000000,00;69220300000000,00;66622700000000,00;685261000000000,00;29197308152.62;
23/05/2024;691213000000000,00;700413000000000,00;663570000000000,00;679296000000000,00;41895680979.35;
22/05/2024;701353000000000,00;706237000000000,00;68977700000000,00;691223000000000,00;32802561717.06;
21/05/2024;714431000000000,00;71946500000000,00;691911000000000,00;701365000000000,00;46932005990.29;
20/05/2024;662787000000000,00;714836000000000,00;660862000000000,00;714482000000000,00;43850655717.06;
19/05/2024;669379000000000,00;676943000000000,00;659372000000000,00;662784000000000,00;19249094537.72;
18/05/2024;670662000000000,00;673873000000000,00;666635000000000,00;669408000000000,00;16712277405.88;
17/05/2024;65231300000000,00;67459500000000,00;651193000000000,00;670519000000000,00;28031279309.72;
16/05/2024;662561000000000,00;667124000000000,00;646131000000000,00;652316000000000,00;31573077993.8;
15/05/2024;615540000000000,00;664544000000000,00;613304000000000,00;662675000000000,00;39815167073.5;
14/05/2024;629008000000000,00;630921000000000,00;611238000000000,00;615528000000000,00;28186271527.17;
13/05/2024;614512000000000,00;634227000000000,00;607698000000000,00;629014000000000,00;27889181179.46;
12/05/2024;607935000000000,00;618182000000000,00;606326000000000,00;614484000000000,00;13800459404.7;
11/05/2024;607934000000000,00;61451200000000,00;604926000000000,00;607937000000000,00;13842272967.56;
10/05/2024;630552000000000,00;63446700000000,00;602088000000000,00;607928000000000,00;27804954694.22;
09/05/2024;611912000000000,00;634049000000000,00;606481000000000,00;630500000000000,00;25453338160.85;
08/05/2024;623326000000000,00;629861000000000,00;608771000000000,00;611879000000000,00;26088172222.01;
07/05/2024;631628000000000,00;643905000000000,00;622860000000000,00;623348000000000,00;25930730981.56;
06/05/2024;640383000000000,00;654949000000,00;627462000000000,00;631620000000000,00;28697928697.49;
05/05/2024;638925000000000,00;646109000000000,00;629553000000000,00;640311000000000,00;18296164805.46;
04/05/2024;628910000000000,00;644950000000000,00;625994000000000,00;638915000000000,00;20620477991.84;
03/05/2024;591223000000000,00;633205000000000,00;588483000000000,00;628898000000000,00;33172023048.2;
02/05/2024;582537000000000,00;596023000000000,00;569372000000000,00;59123400000000,00;32711813559.09;
01/05/2024;606095000000000,00;607805000000000,00;565553000000000,00;582540000000000,00;48439780271.06;
30/04/2024;63839400000000,00;64703300000000,00;591201000000000,00;606369000000000,00;37840840057.21;
29/04/2024;631064000000000,00;641749000000000,00;617955000000000,00;638411000000000,00;26635912073.23;
28/04/2024;634235000000000,00;64321500000000,00;627936000000000,00;631132000000000,00;17334827992.62;
27/04/2024;637510000000000,00;638984000000000,00;624247000000000,00;63419100000000,00;19530783038.96;
26/04/2024;644854000000000,00;647897000000000,00;633224000000000,00;637553000000000,00;24139372950.15;
25/04/2024;642750000000000,00;652752000000000,00;627836000000000,00;644817000000000,00;32155786816.01;
24/04/2024;664087000000000,00;670754000000000,00;635899000000000,00;642769000000000,00;30276655120.02;
23/04/2024;668399000000000,00;671992000000000,00;658649000000000,00;664073000000000,00;24310975583.48;
22/04/2024;649356000000000,00;672340000000000,00;645482000000000,00;66837700000000,00;28282686673.3;
21/04/2024;649928000000000,00;657232000000000,00;642777000000000,00;64926600000000,00;20506644853.02;
20/04/2024;638511000000000,00;654425000000000,00;631724000000000,00;649944000000000,00;23097485494.81;
19/04/2024;635108000000000,00;654816000000000,00;596514000000000,00;63843600000000,00;49920425400.63;
18/04/2024;61275300000000,00;641257000000000,00;608335000000000,00;635128000000000,00;36006307334.72;
17/04/2024;638318000000000,00;644864000000000,00;5976860000000,00;612767000000000,00;41915247048.65;
16/04/2024;63419300000000,00;643557000000000,00;617164000000000,00;638119000000000,00;42847528078.04;
15/04/2024;657396000000000,00;668786000000000,00;623321000000000,00;634262000000000,00;43595917653.69;
14/04/2024;638362000000000,00;658244000000000,00;622059000000000,00;65738700000000,00;49084320047,00;
13/04/2024;67188400000000,00;679314000000000,00;6091910000000,00;638215000000000,00;52869738184.63;
12/04/2024;700614000000000,00;712227000000000,00;652548000000000,00;671959000000000,00;44129299406.24;
11/04/2024;705757000000000,00;712562000000000,00;695718000000000,00;70060600000000,00;30153382941.04;
10/04/2024;691402000000000,00;710934000000000,00;675036000000000,00;705879000000000,00;38318601774.43;
09/04/2024;716325000000000,00;717425000000000,00;682129000000000,00;691390000000000,00;36426900409.13;
08/04/2024;693626000000000,00;727154000000000,00;690642000000000,00;716314000000000,00;37261432669.09;
07/04/2024;688971000000000,00;702844000000000,00;688516000000000,00;693626000000000,00;21204930368.78;
06/04/2024;67840600000000,00;696296000000000,00;67491700000000,00;688961000000000,00;19967785808.97;
05/04/2024;685158000000000,00;687258000000000,00;660115000000000,00;678376000000000,00;33748230055.84;
04/04/2024;659757000000000,00;692913000000000,00;651138000000000,00;685088000000000,00;34439527441.54;
03/04/2024;65446700000000,00;66914300000000,00;645599000000000,00;659808000000000,00;34488018367.47;
02/04/2024;697050000000000,00;697084000000000,00;645866000000000,00;654470000000000,00;50705240709.24;
01/04/2024;713335000000000,00;713421000000000,00;681107000000000,00;697021000000000,00;34873527352.32;
31/03/2024;696478000000000,00;7137780000000,00;696249000000000,00;713336000000000,00;20050941372.83;
30/03/2024;698934000000000,00;703555000000000,00;696011000000000,00;696453000000000,00;17130241882.57;
29/03/2024;707448000000000,00;709131000000000,00;690767000000000,00;698928000000000,00;25230851762.56;
28/03/2024;694528000000000,00;715460000000000,00;688955000000000,00;7074500000000,00;34374900617.48;
27/03/2024;699919000000000,00;717277000000000,00;683819000000000,00;694553000000000,00;40827113309.13;
26/03/2024;69931300000000,00;715357000000000,00;69335600000000,00;699878000000000,00;36010437368.41;
25/03/2024;672341000000000,00;711626000000000,00;664148000000000,00;699588000000000,00;42700139522.64;
24/03/2024;64070800000000,00;676228000000000,00;638259000000000,00;672342000000000,00;27206630673.06;
23/03/2024;638027000000000,00;659764000000000,00;630385000000000,00;640622000000000,00;24738964812.32;
22/03/2024;654899000000000,00;666237000000000,00;623554000000000,00;637788000000000,00;41401116964.03;
21/03/2024;679116000000000,00;682000000000000,00;645809000000000,00;654914000000000,00;44480350564.9;
20/03/2024;6193020000000,00;681153000000000,00;60807800000000,00;679137000000000,00;66792634382.18;
19/03/2024;675561000000000,00;681069000000000,00;615362000000000,00;619128000000000,00;74215844794.11;
18/03/2024;683713000000000,00;688971000000000,00;665942000000000,00;675486000000000,00;49261579492.09;
17/03/2024;653163000000000,00;68845700000000,00;645453000000000,00;683906000000000,00;44716864318.25;
16/03/2024;693925000000000,00;700463000000000,00;648014000000000,00;653151000000000,00;46842198370.83;
15/03/2024;713879000000000,00;723571000000000,00;656307000000000,00;694038000000000,00;78320453975.56;
14/03/2024;730794000000000,00;7375010000000,00;685630000000000,00;713966000000000,00;59594605698.01;
13/03/2024;714821000000000,00;736375000000000,00;71334100000000,00;730835000000000,00;48212536929.31;
12/03/2024;721251000000000,00;728257000000000,00;687289000000000,00;714813000000000,00;62554434520.34;
11/03/2024;690205000000000,00;728507000000000,00;671949000000000,00;721239000000000,00;65716656764.81;
10/03/2024;685003000000000,00;700052000000000,00;682400000000000,00;690198000000000,00;35683977531.52;
09/03/2024;682993000000000,00;686731000000000,00;680531000000000,00;684989000000000,00;21609650379.03;
08/03/2024;66938100000000,00;700831000000000,00;662305000000000,00;683001000000000,00;59202881172.24;
07/03/2024;660997000000000,00;680299000000000,00;656555000000000,00;669255000000000,00;46989543159.21;
06/03/2024;637761000000000,00;676379000000000,00;628487000000000,00;661068000000000,00;68750229073.49;
05/03/2024;683411000000000,00;691706000000000,00;593239000000000,00;638012000000000,00;102802940877.32;
04/03/2024;631370000000000,00;685370000000000,00;623865000000000,00;683304000000000,00;70670471104.67;
03/03/2024;620316000000000,00;632302000000000,00;614350000000000,00;631674000000000,00;26253811449.72;
02/03/2024;624317000000000,00;62458700000000,00;616573000000000,00;620298000000000,00;23888473684.9;
01/03/2024;611681000000000,00;63155100000000,00;608025000000000,00;62440600000000,00;40186368422.95;
29/02/2024;624992000000000,00;635856000000000,00;604987000000000,00;61198400000000,00;65496611843.55;
28/02/2024;570711000000000,00;639131000000000,00;56738400000000,00;625048000000000,00;83239156760.06;
27/02/2024;545194000000000,00;575378000000000,00;544842000000000,00;570854000000000,00;49756832031.01;
26/02/2024;517305000000000,00;549382000000000,00;509310000000000,00;545224000000000,00;34074411896.32;
25/02/2024;515652000000000,00;519500000000000,00;513062000000000,00;517332000000000,00;15413239244.6;
24/02/2024;507364000000000,00;516842000000000,00;505854000000000,00;515711000000000,00;15174077878.77;
23/02/2024;512839000000000,00;51497900000000,00;505618000000000,00;507319000000000,00;21427078269.5;
22/02/2024;518546000000000,00;520096000000000,00;509263000000000,00;513050000000000,00;25413900610.68;
21/02/2024;522735000000000,00;523688000000000,00;506718000000000,00;51839200000000,00;28624907019.65;
20/02/2024;517777000000000,00;529451000000000,00;507923000000000,00;522849000000000,00;33353758255.74;
19/02/2024;521348000000000,00;524833000000000,00;517118000000000,00;517791000000000,00;21362184346.21;
18/02/2024;516620000000000,00;523570000000000,00;512337000000000,00;521225000000000,00;17595377310.88;
17/02/2024;521617000000000,00;521919000000000,00;506697000000000,00;516630000000000,00;20009091006.1;
16/02/2024;51937700000000,00;525380000000000,00;516414000000000,00;521602000000000,00;28180567297.56;
15/02/2024;518368000000000,00;528201000000000,00;513716000000000,00;519386000000000,00;38564360532.5;
14/02/2024;497334000000000,00;520214000000000,00;492968000000000,00;518267000000000,00;39105608049.68;
13/02/2024;499414000000000,00;503584000000000,00;48406500000000,00;497424000000000,00;35593051468.37;
12/02/2024;482964000000000,00;502805000000000,00;47745800000000,00;499582000000000,00;34511985804.6;
11/02/2024;477690000000000,00;485359000000000,00;476174000000000,00;48293900000000,00;19315867135.91;
10/02/2024;471535000000000,00;481462000000000,00;469053000000000,00;477713000000000,00;16398681569.88;
09/02/2024;452974000000000,00;48152500000000,00;452608000000000,00;471472000000000,00;39316770843.67;
08/02/2024;443321000000000,00;455758000000000,00;443321000000000,00;453016000000000,00;26154524080.46;
07/02/2024;430900000000000,00;443419000000000,00;427760000000000,00;443182000000000,00;21126587774.95;
06/02/2024;426574000000000,00;43344100000000,00;425290000000000,00;430847000000000,00;16798476725.59;
05/02/2024;425776000000000,00;434942000000000,00;422648000000000,00;4265870000000,00;18715487317.32;
04/02/2024;429949000000000,00;43097600000000,00;423748000000000,00;425836000000000,00;14802225490.25;
03/02/2024;431850000000000,00;433599000000000,00;428908000000000,00;429922000000000,00;11169245236.24;
02/02/2024;430776000000000,00;434225000000000,00;42584300000000,00;431859000000000,00;18603843039.33;
01/02/2024;425698000000000,00;432432000000000,00;418792000000000,00;430758000000000,00;21423953779.18;
31/01/2024;42946300000000,00;437174000000000,00;422989000000000,00;425826000000000,00;24673628793.16;
30/01/2024;433002000000000,00;438389000000000,00;42711400000000,00;429526000000000,00;23842814517.72;
29/01/2024;420309000000000,00;43305900000000,00;418183000000000,00;432882000000000,00;20668476578.33;
28/01/2024;421261000000000,00;427972000000000,00;416969000000000,00;420356000000000,00;16858971687.07;
27/01/2024;41815600000000,00;421956000000000,00;414313000000000,00;421201000000000,00;11422941934.26;
26/01/2024;399368000000000,00;422094000000000,00;398257000000000,00;418169000000000,00;25598119893.13;
25/01/2024;400755000000000,00;402545000000000,00;395457000000000,00;3993380000000,00;18491782013.19;
24/01/2024;398776000000000,00;404838000000000,00;395088000000000,00;40077100000000,00;22359526178.02;
23/01/2024;395187000000000,00;401274000000000,00;385219000000000,00;398456000000000,00;29244553045.3;
22/01/2024;415537000000000,00;416512000000000,00;394501000000000,00;39507400000000,00;31338708142.69;
21/01/2024;41671500000000,00;418554000000000,00;414970000000000,00;415458000000000,00;9344043641.69;
20/01/2024;416246000000000,00;418779000000000,00;414468000000000,00;416656000000000,00;11586690904.11;
19/01/2024;412785000000000,00;421342000000000,00;402975000000000,00;416184000000000,00;25752407154.41;
18/01/2024;427423000000000,00;428763000000000,00;40631200000000,00;412621000000000,00;25218357242.1;
17/01/2024;431321000000000,00;431899000000000,00;421893000000000,00;427427000000000,00;20851232595.16;
16/01/2024;424993000000000,00;435663000000000,00;420860000000000,00;431549000000000,00;24062872739.52;
15/01/2024;417151000000000,00;433197000000000,00;417054000000000,00;425120000000000,00;22320220557.74;
14/01/2024;428423000000000,00;430656000000000,00;417246000000000,00;417963000000000,00;17521429522.39;
13/01/2024;427994000000000,00;432347000000000,00;424641000000000,00;42842400000000,00;20601860468.7;
12/01/2024;463548000000000,00;464981000000000,00;419038000000000,00;42853200000000,00;43332698900.4;
11/01/2024;466561000000000,00;489694000000000,00;456786000000000,00;463686000000000,00;45833734549.23;
10/01/2024;461215000000000,00;476472000000000,00;444832000000000,00;466278000000000,00;50114613298.1;
09/01/2024;469876000000000,00;47893700000000,00;452447000000000,00;461397000000000,00;39821290991.56;
08/01/2024;439487000000000,00;472180000000000,00;432441000000000,00;469705000000000,00;42746192015.18;
07/01/2024;439985000000000,00;444956000000000,00;436622000000000,00;439431000000000,00;19330573863.32;
06/01/2024;441790000000000,00;442276000000000,00;434752000000000,00;439892000000000,00;16092503467.55;
05/01/2024;441930000000000,00;443533000000000,00;427847000000000,00;441627000000000,00;32336029346.8;
04/01/2024;428558000000000,00;447700000000000,00;42675200000000,00;441799000000000,00;30448091209.81;
03/01/2024;449616000000000,00;455032000000000,00;408135000000000,00;428482000000000,00;46342323118.41;
02/01/2024;441871000000000,00;458997000000000,00;441770000000000,00;449580000000000,00;39335274535.93;
01/01/2024;422802000000000,00;441754000000000,00;422150000000000,00;441673000000000,00;18426978443.25;
31/12/2023;421521000000000,00;428609000000000,00;419983000000000,00;42265200000000,00;16397498809.56;
30/12/2023;420918000000000,00;425841000000000,00;41556200000000,00;421569000000000,00;16013925944.56;
29/12/2023;426146000000000,00;431243000000000,00;414241000000000,00;4209940000000,00;26000021055.12;
28/12/2023;434682000000000,00;438048000000000,00;423185000000000,00;426279000000000,00;22992093013.71;
27/12/2023;425185000000000,00;436832000000000,00;421676000000000,00;434429000000000,00;25260941031.66;
26/12/2023;435998000000000,00;436032000000000,00;416765000000000,00;425204000000000,00;30026850981.84;
25/12/2023;430106000000000,00;437651000000000,00;427658000000000,00;436131000000000,00;21115795370.27;
24/12/2023;437284000000000,00;439455000000000,00;427869000000000,00;430161000000000,00;18830554084.77;
23/12/2023;440122000000000,00;440157000000000,00;433514000000000,00;437395000000000,00;13507796558.22;
22/12/2023;438690000000000,00;443680000000000,00;434420000000000,00;439979000000000,00;21028503216.23;
21/12/2023;436481000000000,00;442407000000000,00;433301000000000,00;438692000000000,00;22452766168.52;
20/12/2023;422613000000000,00;442756000000000,00;4222380000000,00;436522000000000,00;27868908174.14;
19/12/2023;426415000000000,00;433543000000000,00;418263000000000,00;42270500000000,00;23171001281,00;
18/12/2023;413482000000000,00;427203000000000,00;405303000000000,00;426235000000000,00;25224642007.51;
17/12/2023;422361000000000,00;423595000000000,00;412745000000000,00;41364700000000,00;16678702876,00;
16/12/2023;419377000000000,00;426649000000000,00;417231000000000,00;422401000000000,00;14386729589.96;
15/12/2023;430283000000000,00;43087800000000,00;416930000000000,00;41929800000000,00;19639442461.7;
14/12/2023;42884300000000,00;433909000000000,00;417671000000000,00;430240000000000,00;25578530177.94;
13/12/2023;414685000000000,00;434298000000000,00;406769000000000,00;428907000000000,00;26797884673.86;
